 Temperature,Relat_Humid,Wind_Speed ,Solar Radi,Surf_Out_ Temp
5.325079027,56.16666667,1.362881999,0,3.116279038
4.975079027,56,1.310863602,0,2.745911982
4.641745693,56.16666667,1.310863602,0,2.395280246
4.30841236,56.33333333,1.310863602,0,2.042818204
3.975079027,56.5,1.310863602,0,1.690760348
3.641745693,56.66666667,1.310863602,0,1.338899218
3.30841236,56.83333333,1.310863602,0,0.987260867
2.975079027,57,1.310863602,0,0.635838411
2.991745693,56,1.362881999,0,0.647986385
3.00841236,55,1.414900396,0,0.625347028
3.025079027,54,1.466918793,0,0.606443463
3.041745693,53,1.51893719,0,0.587452704
3.05841236,52,1.570955587,0,0.568751987
3.075079027,51,1.622973984,0,0.550300814
2.825079027,52,1.51893719,0,0.27901357
2.575079027,53,1.414900396,0,0.030047977
2.325079027,54,1.310863602,0,-0.221083378
2.075079027,55,1.206826808,0,-0.473305867
1.825079027,56,1.102790015,0,-0.72642572
1.575079027,57,0.998753221,0,-0.980532939
1.30841236,58.16666667,0.884312748,0,-1.261074083
1.041745693,59.33333333,0.769872274,0,-1.540875898
0.775079027,60.5,0.655431801,0,-1.823357065
0.50841236,61.66666667,0.540991328,0,-2.108911698
0.241745693,62.83333333,0.426550855,0,-2.398718596
-0.024920973,64,0.312110381,0,-2.69479087
-0.008254307,63,0.364128778,0,-2.635287775
0.00841236,62,0.416147175,0,-2.61659205
0.025079027,61,0.468165572,0,-2.594819356
0.041745693,60,0.520183969,0,-2.574463533
0.05841236,59,0.572202366,0,-2.554844635
0.075079027,58,0.624220763,0,-2.535920887
0.225079027,58.33333333,0.738661236,0,-2.33925064
0.375079027,58.66666667,0.853101709,0,-2.163326523
0.525079027,59,0.967542183,0,-1.987710148
0.675079027,59.33333333,1.081982656,0,-1.814034466
0.825079027,59.66666667,1.196423129,0,-1.641803944
0.975079027,60,1.310863602,0,-1.470845291
0.80841236,59.66666667,1.196423129,0,-1.692904103
0.641745693,59.33333333,1.081982656,0,-1.878152597
0.475079027,59,0.967542183,0,-2.068927947
0.30841236,58.66666667,0.853101709,0,-2.261090141
0.141745693,58.33333333,0.738661236,0,-2.45553717
-0.024920973,58,0.624220763,0,-2.65276841
-0.108254307,57.33333333,0.67623916,0,-2.714355678
-0.19158764,56.66666667,0.728257557,0,-2.791655021
-0.274920973,56,0.780275954,0,-2.867024735
-0.358254307,55.33333333,0.832294351,0,-2.943043027
-0.44158764,54.66666667,0.884312748,0,-3.019911676
-0.524920973,54,0.936331144,0,-3.096845498
-0.524920973,54,0.863505389,0,-3.106274668
-0.524920973,54,0.790679633,0,-3.123466395
-0.524920973,54,0.717853877,0,-3.141758745
-0.524920973,54,0.645028122,0,-3.160792327
-0.524920973,54,0.572202366,0,-3.181439385
-0.524920973,54,0.49937661,0,-3.203734821
-0.358254307,53.33333333,0.416147175,0,-3.056930377
-0.19158764,52.66666667,0.33291774,0,-2.906748634
-0.024920973,52,0.249688305,0,-2.815369788
0.141745693,51.33333333,0.16645887,81.47958168,9.751907423
0.30841236,50.66666667,0.083229435,105.8834841,11.56210509
0.475079027,50,0,134.1237325,15.71288944
0.441745693,50.5,0.104036794,162.4748574,17.52500587
0.40841236,51,0.208073588,183.5470537,19.2760094
0.375079027,51.5,0.312110381,205.8829971,21.12900536
0.341745693,52,0.416147175,229.7798378,23.09495589
0.30841236,52.5,0.520183969,254.7430094,25.09201856
0.275079027,53,0.624220763,280.6463454,27.09967406
1.05841236,50,0.790679633,307.1508057,29.79169307
1.841745693,47,0.957138503,334.6696378,32.37249706
2.625079027,44,1.123597373,366.7346022,35.3500973
3.40841236,41,1.290056244,386.5791503,37.00951675
4.191745693,38,1.456515114,406.3719639,38.95570756
4.975079027,35,1.622973984,426.1057175,40.80278571
5.141745693,34,1.570955587,445.7570797,42.37194737
5.30841236,33,1.51893719,465.2922637,43.98422028
5.475079027,32,1.466918793,484.6703706,45.55838725
5.641745693,31,1.414900396,497.3227763,46.53937049
5.80841236,30,1.362881999,509.5549147,47.63010991
5.975079027,29,1.310863602,521.3476913,48.65027736
5.525079027,29.5,1.362881999,532.6785631,48.81001022
5.075079027,30,1.414900396,543.5225389,49.14442474
4.625079027,30.5,1.466918793,553.8528691,49.38477366
4.175079027,31,1.51893719,558.7153179,49.18449967
3.725079027,31.5,1.570955587,562.9635154,49.04413806
3.275079027,32,1.622973984,566.591279,48.83634534
3.55841236,32.66666667,1.508533511,569.5916105,49.66618471
3.841745693,33.33333333,1.394093037,571.9569206,50.18110539
4.125079027,34,1.279652564,573.6791412,50.73563757
4.40841236,34.66666667,1.165212091,570.0880409,50.83567791
4.691745693,35.33333333,1.050771618,565.8654324,51.01534482
4.975079027,36,0.936331144,561.0236961,51.1326676
4.975079027,35.66666667,0.998753221,555.5746273,50.47346998
4.975079027,35.33333333,1.061175297,549.5292357,49.97517033
4.975079027,35,1.123597373,542.897415,49.38594075
4.975079027,34.66666667,1.18601945,530.5772704,48.33457357
4.975079027,34.33333333,1.248441526,517.8003098,47.3624111
4.975079027,34,1.310863602,504.5972829,46.33217544
4.95841236,32.33333333,1.414900396,490.9965378,45.16127061
4.941745693,30.66666667,1.51893719,477.0230756,43.9973402
4.925079027,29,1.622973984,462.6971601,42.80395947
4.90841236,27.33333333,1.727010778,441.2059149,40.99330622
4.891745693,25.66666667,1.831047571,419.6761877,39.31141667
4.875079027,24,1.935084365,398.1512785,37.58982584
4.725079027,27.16666667,1.768625495,376.6650429,36.14306089
4.575079027,30.33333333,1.602166625,355.2369798,34.61089014
4.425079027,33.5,1.435707755,331.0711673,32.81075635
4.275079027,36.66666667,1.269248885,302.3405794,30.5892394
4.125079027,39.83333333,1.102790015,274.1943932,28.43796678
3.975079027,43,0.936331144,246.9478991,26.28725661
3.641745693,45.83333333,0.884312748,220.70645,23.78075145
3.30841236,48.66666667,0.832294351,195.6025599,21.3770321
2.975079027,51.5,0.780275954,171.8345717,19.01237326
2.641745693,54.33333333,0.728257557,144.7416171,16.19426545
2.30841236,57.16666667,0.67623916,110.4474065,12.50773571
1.975079027,60,0.624220763,77.12825379,8.8177586
1.85841236,55.33333333,0.738661236,47.38700765,5.327841928
1.741745693,50.66666667,0.853101709,0,-0.82813105
1.625079027,46,0.967542183,0,-0.971638487
1.50841236,41.33333333,1.081982656,0,-1.119320182
1.391745693,36.66666667,1.196423129,0,-1.264576981
1.275079027,32,1.310863602,0,-1.411064574
1.15841236,32.5,1.196423129,0,-1.549667917
1.041745693,33,1.081982656,0,-1.67902394
0.925079027,33.5,0.967542183,0,-1.81194867
0.80841236,34,0.853101709,0,-1.946501446
0.691745693,34.5,0.738661236,0,-2.085780596
0.575079027,35,0.624220763,0,-1.880982429
0.45841236,35.5,0.624220763,0,-2.371078785
0.341745693,36,0.624220763,0,-2.436408299
0.225079027,36.5,0.624220763,0,-2.551068483
0.10841236,37,0.624220763,0,-2.658994594
-0.008254307,37.5,0.624220763,0,-2.768242216
-0.124920973,38,0.624220763,0,-2.876981161
-0.24158764,38.83333333,0.624220763,0,-2.981890658
-0.358254307,39.66666667,0.624220763,0,-2.744158219
-0.474920973,40.5,0.624220763,0,-2.879352145
-0.59158764,41.33333333,0.624220763,0,-2.979685148
-0.708254307,42.16666667,0.624220763,0,-3.083346357
-0.824920973,43,0.624220763,0,-3.186650797
-0.874920973,43.33333333,0.520183969,0,-3.283158552
-0.924920973,43.66666667,0.416147175,0,-3.38825612
-0.974920973,44,0.312110381,0,-3.504085306
-1.024920973,44.33333333,0.208073588,0,-3.637348642
-1.074920973,44.66666667,0.104036794,0,-3.80571114
-1.124920973,45,0,0,-4.207913205
-1.19158764,45.33333333,0,0,-4.229829081
-1.258254307,45.66666667,0,0,-4.272026982
-1.324920973,46,0,0,-4.334531727
-1.39158764,46.33333333,0,0,-4.394425732
-1.458254307,46.66666667,0,0,-4.454285692
-1.524920973,47,0,0,-4.515507619
-1.574920973,47.33333333,0.218477267,0,-4.076617266
-1.624920973,47.66666667,0.436954534,0,-4.010091031
-1.674920973,48,0.655431801,0,-3.957709648
-1.724920973,48.33333333,0.873909068,0,-3.928251756
-1.774920973,48.66666667,1.092386335,0,-3.912043414
-1.824920973,49,1.310863602,0,-3.90520918
-1.89158764,49.66666667,1.092386335,0,-4.037007902
-1.958254307,50.33333333,0.873909068,0,-4.165298755
-2.024920973,51,0.655431801,0,-4.309863795
-2.09158764,51.66666667,0.436954534,0,-4.476441019
-2.158254307,52.33333333,0.218477267,0,-4.690571665
-2.224920973,53,0,0,-5.232603859
-2.29158764,53.83333333,0,0,-5.220147465
-2.358254307,54.66666667,0,0,-5.281348233
-2.424920973,55.5,0,0,-5.333397978
-2.49158764,56.33333333,0,0,-5.386604042
-2.558254307,57.16666667,0,0,-5.439599952
-2.624920973,58,0,0,-5.49259509
-2.69158764,58.83333333,0.156055191,0,-5.33547118
-2.758254307,59.66666667,0.312110381,0,-5.339392801
-2.824920973,60.5,0.468165572,0,-5.347724741
-2.89158764,61.33333333,0.624220763,0,-5.367038793
-2.958254307,62.16666667,0.780275954,0,-5.392403137
-3.024920973,63,0.936331144,0,-5.422275865
-3.124920973,63.66666667,0.780275954,0,-5.561603148
-3.224920973,64.33333333,0.624220763,0,-5.693745475
-3.324920973,65,0.468165572,0,-5.83343215
-3.424920973,65.66666667,0.312110381,0,-5.98337998
-3.524920973,66.33333333,0.156055191,0,-6.154079013
-3.624920973,67,0,0,-6.460093649
-3.658254307,67.83333333,0,0,-6.451162711
-3.69158764,68.66666667,0,0,-6.482958923
-3.724920973,69.5,0,0,-6.509703649
-3.758254307,70.33333333,0,0,-6.537097093
-3.79158764,71.16666667,0,0,-6.56436658
-3.824920973,72,0,0,-6.591645842
-3.974920973,72.33333333,0.156055191,0,-6.355684109
-4.124920973,72.66666667,0.312110381,0,-6.408050267
-4.274920973,73,0.468165572,0,-6.470274952
-4.424920973,73.33333333,0.624220763,0,-6.552603346
-4.574920973,73.66666667,0.780275954,0,-6.644864429
-4.724920973,74,0.936331144,0,-6.747868675
-4.758254307,73.83333333,0.780275954,0,-6.774359122
-4.79158764,73.66666667,0.624220763,0,-6.818910611
-4.824920973,73.5,0.468165572,0,-6.863764434
-4.858254307,73.33333333,0.312110381,0,-6.927053711
-4.89158764,73.16666667,0.156055191,0,-7.020375829
-4.924920973,73,0,0,-7.339641454
-4.874920973,73.5,0,0,-7.232408972
-4.824920973,74,0,0,-7.14754722
-4.774920973,74.5,0,0,-7.122819246
-4.724920973,75,0,80.73026179,7.02216507
-4.674920973,75.5,0,105.080952,7.673222505
-4.624920973,76,0,133.4435142,11.48279192
-4.44158764,76,0,163.1690286,14.64640382
-4.258254307,76,0,183.9743046,16.69550396
-4.074920973,76,0,206.1107482,19.08088382
-3.89158764,76,0,224.0470447,20.81864411
-3.708254307,76,0,242.4494287,22.73882122
-3.524920973,76,0,261.234753,24.59827125
-3.174920973,76.16666667,0,280.0514995,26.64898105
-2.824920973,76.33333333,0,299.452935,28.68105778
-2.474920973,76.5,0,319.0578874,30.69538052
-2.124920973,76.66666667,0,336.3189699,32.41556745
-1.774920973,76.83333333,0,353.714703,34.20049416
-1.424920973,77,0,371.1997826,35.94623357
-1.024920973,75.66666667,0.104036794,388.7275526,34.71335572
-0.624920973,74.33333333,0.208073588,406.2504238,35.97006738
-0.224920973,73,0.312110381,423.7200945,36.83415138
0.175079027,71.66666667,0.416147175,446.3850278,38.36904807
0.575079027,70.33333333,0.520183969,475.8723324,40.37821948
0.975079027,69,0.624220763,499.7131063,41.77556738
1.291745693,64.16666667,0.67623916,523.2524194,43.46184494
1.60841236,59.33333333,0.728257557,546.4555732,45.02174934
1.925079027,54.5,0.780275954,569.2760441,46.55707385
2.241745693,49.66666667,0.832294351,570.0125886,46.28670894
2.55841236,44.83333333,0.884312748,570.0635439,46.40790923
2.875079027,40,0.936331144,569.4336929,46.39141592
3.225079027,39.33333333,0.936331144,568.1276511,46.64714551
3.575079027,38.66666667,0.936331144,566.1496353,46.78498109
3.925079027,38,0.936331144,563.5031426,46.89817811
4.275079027,37.33333333,0.936331144,555.0386217,46.54997229
4.625079027,36.66666667,0.936331144,545.9662992,46.26010682
4.975079027,36,0.936331144,536.3102075,45.90699418
5.30841236,38,0.884312748,526.0922103,45.74221064
5.641745693,40,0.832294351,515.3311434,45.4899914
5.975079027,42,0.780275954,504.0416754,45.21161522
6.30841236,44,0.728257557,492.9012487,44.95150811
6.641745693,46,0.67623916,481.3084765,44.64918026
6.975079027,48,0.624220763,463.0466315,43.79433184
6.825079027,46,0.67623916,450.9707411,42.5514858
6.675079027,44,0.728257557,438.6234093,41.38226925
6.525079027,42,0.780275954,426.0363793,40.18562022
6.375079027,40,0.832294351,401.6722467,38.01112133
6.225079027,38,0.884312748,377.559321,36.04823911
6.075079027,36,0.936331144,353.7693743,34.05967745
5.891745693,40,0.832294351,330.3716023,32.59410069
5.70841236,44,0.728257557,307.4315801,31.0333444
5.525079027,48,0.624220763,285.0093059,29.50221741
5.341745693,52,0.520183969,264.6089609,28.12161247
5.15841236,56,0.416147175,244.2815461,28.4881761
4.975079027,60,0.312110381,224.3654103,26.43944824
4.80841236,59.83333333,0.312110381,204.9248741,24.62960059
4.641745693,59.66666667,0.312110381,186.0418339,22.78890394
4.475079027,59.5,0.312110381,167.8415125,20.98859091
4.30841236,59.33333333,0.312110381,141.5563723,17.22310978
4.141745693,59.16666667,0.312110381,108.1238325,14.03157375
3.975079027,59,0.312110381,75.49610525,10.66324809
3.95841236,57.16666667,0.530587649,46.37405269,7.330870124
3.941745693,55.33333333,0.749064916,0,1.994833279
3.925079027,53.5,0.967542183,0,1.944125054
3.90841236,51.66666667,1.18601945,0,1.904041966
3.891745693,49.83333333,1.404496717,0,1.861684787
3.875079027,48,1.622973984,0,1.81630625
3.225079027,50.66666667,1.508533511,0,1.194792215
2.575079027,53.33333333,1.394093037,0,0.630944765
1.925079027,56,1.279652564,0,0.062691642
1.275079027,58.66666667,1.165212091,0,-0.504340682
0.625079027,61.33333333,1.050771618,0,-1.072080009
-0.024920973,64,0.936331144,0,-1.636728837
-0.024920973,65.66666667,0.873909068,0,-1.554490685
-0.024920973,67.33333333,0.811486992,0,-1.526292406
-0.024920973,69,0.749064916,0,-1.494340029
-0.024920973,70.66666667,0.686642839,0,-1.679640689
-0.024920973,72.33333333,0.624220763,0,-1.612736441
-0.024920973,74,0.561798687,0,-1.568783948
0.491745693,71.66666667,0.790679633,0,-1.064977118
1.00841236,69.33333333,1.01956058,0,-0.35852125
1.525079027,67,1.248441526,0,0.118669828
2.041745693,64.66666667,1.477322472,0,0.607767968
2.55841236,62.33333333,1.706203419,0,1.094567161
3.075079027,60,1.935084365,0,1.580497061
3.05841236,62.5,1.664588701,0,1.607457365
3.041745693,65,1.394093037,0,1.664489789
3.025079027,67.5,1.123597373,0,1.721052002
3.00841236,70,0.853101709,0,1.778750261
2.991745693,72.5,0.582606045,0,1.673481596
2.975079027,75,0.312110381,0,1.783379766
2.975079027,74.83333333,0.270495664,0,1.759714738
2.975079027,74.66666667,0.228880946,0,1.768665691
2.975079027,74.5,0.187266229,0,1.759029659
2.975079027,74.33333333,0.145651511,0,1.743352984
2.975079027,74.16666667,0.104036794,0,1.735284687
2.975079027,74,0.062422076,0,1.716284398
2.975079027,73.83333333,0.270495664,0,1.731921364
2.975079027,73.66666667,0.478569252,0,1.721417168
2.975079027,73.5,0.686642839,0,1.705349777
2.975079027,73.33333333,0.894716427,0,1.685546747
2.975079027,73.16666667,1.102790015,0,1.664259321
2.975079027,73,1.310863602,0,1.641727596
2.641745693,77.5,1.196423129,0,1.405490927
2.30841236,82,1.081982656,0,1.191419608
1.975079027,86.5,0.967542183,0,0.978923706
1.641745693,91,0.853101709,0,0.770269769
1.30841236,95.5,0.738661236,0,0.565723695
0.975079027,100,0.624220763,0,0.365742998
0.975079027,100,0.520183969,0,0.371411715
0.975079027,100,0.416147175,0,0.430019512
0.975079027,100,0.312110381,0,0.407779407
0.975079027,100,0.208073588,0,0.386121083
0.975079027,100,0.104036794,0,0.355357737
0.975079027,100,0,0,0.266216236
1.191745693,97.83333333,0.156055191,0,0.259152462
1.40841236,95.66666667,0.312110381,0,0.22240738
1.625079027,93.5,0.468165572,0,0.20548415
1.841745693,91.33333333,0.624220763,0,0.202709359
2.05841236,89.16666667,0.780275954,0,0.212318825
2.275079027,87,0.936331144,0,0.232651346
1.891745693,89.16666667,0.780275954,0,-0.149175527
1.50841236,91.33333333,0.624220763,0,-0.499976482
1.125079027,93.5,0.468165572,0,-0.860204367
0.741745693,95.66666667,0.312110381,0,-1.231249236
0.35841236,97.83333333,0.156055191,0,-1.627563823
-0.024920973,100,0,0,-2.221549129
-0.19158764,98.83333333,0,0,-2.335904134
-0.358254307,97.66666667,0,0,-2.510508376
-0.524920973,96.5,0,0,-2.678040799
-0.69158764,95.33333333,0,0,-2.846408817
-0.858254307,94.16666667,0,0,-3.014618154
-1.024920973,93,0,0,-3.182813858
-0.708254307,93.83333333,0,0,-2.700901975
-0.39158764,94.66666667,0,0,-2.284556484
-0.074920973,95.5,0,0,-1.859722278
0.241745693,96.33333333,0,0,-1.433468418
0.55841236,97.16666667,0,0,-1.005785739
0.875079027,98,0,0,-0.575147946
1.05841236,98.33333333,0,0,-0.355800484
1.241745693,98.66666667,0,0,-0.148675017
1.425079027,99,0,0,0.102623192
1.60841236,99.33333333,0,0,0.336456062
1.791745693,99.66666667,0,0,0.570767639
1.975079027,100,0,0,0.806303257
1.80841236,100,0,0,0.616030389
1.641745693,100,0,0,0.466572163
1.475079027,100,0,0,0.287062921
1.30841236,100,0,11.88109093,2.232602371
1.141745693,100,0,15.4836022,2.651249583
0.975079027,100,0,18.95255627,3.010326296
1.05841236,99.83333333,0,22.16970933,3.625492719
1.141745693,99.66666667,0,24.86251426,4.054440612
1.225079027,99.5,0,27.96734749,4.578795637
1.30841236,99.33333333,0,36.35527996,5.919391913
1.391745693,99.16666667,0,44.74487753,7.079609509
1.475079027,99,0,53.1695161,8.21760522
1.891745693,98,0.104036794,61.65828938,9.285859721
2.30841236,97,0.208073588,70.52236458,10.58680867
2.725079027,96,0.312110381,79.17709663,11.80561908
3.141745693,95,0.416147175,84.6449358,12.62341475
3.55841236,94,0.520183969,90.19659211,13.51471682
3.975079027,93,0.624220763,95.82956776,14.39941933
3.975079027,92,0.572202366,101.5431214,14.97886659
3.975079027,91,0.520183969,107.3379942,15.61835268
3.975079027,90,0.468165572,113.2162962,16.25962594
3.975079027,89,0.416147175,172.914069,23.17916316
3.975079027,88,0.364128778,219.0628437,26.84986412
3.975079027,87,0.312110381,283.1057595,32.98940749
4.175079027,82.16666667,0.530587649,331.5343074,35.83463548
4.375079027,77.33333333,0.749064916,399.3275962,41.22302889
4.575079027,72.5,0.967542183,449.2567887,44.05593701
4.775079027,67.66666667,1.18601945,447.8600189,42.87565953
4.975079027,62.83333333,1.404496717,445.9675553,42.67367097
5.175079027,58,1.622973984,443.5927923,42.23763236
5.291745693,56,1.456515114,440.7494025,42.46941739
5.40841236,54,1.290056244,437.45116,42.52112555
5.525079027,52,1.123597373,433.7117102,42.59654124
5.641745693,50,0.957138503,439.1507104,43.52032842
5.75841236,48,0.790679633,444.0990501,44.23530888
5.875079027,46,0.624220763,448.5343853,45.00714517
5.95841236,45,0.686642839,452.4342287,45.08279573
6.041745693,44,0.749064916,455.7762666,45.29009712
6.125079027,43,0.811486992,458.5386279,45.41374171
6.20841236,42,0.873909068,444.8217323,44.08806823
6.291745693,41,0.936331144,430.8624689,39.52019487
6.375079027,40,0.998753221,416.7024199,39.12951824
6.375079027,40,1.050771618,402.3823428,37.84823108
6.375079027,40,1.102790015,387.9417768,36.73827429
6.375079027,40,1.154808412,373.4184876,35.5906001
6.375079027,40,1.206826808,351.503632,33.83647663
6.375079027,40,1.258845205,329.8001558,32.20278805
6.375079027,40,1.310863602,308.3703459,30.56010501
6.141745693,42.5,1.362881999,287.2745286,31.87180176
5.90841236,45,1.414900396,253.5247179,28.12583334
5.675079027,47.5,1.466918793,234.264145,26.68022833
5.441745693,50,1.51893719,222.9504701,25.58076431
5.20841236,52.5,1.570955587,223.3603623,25.56648648
4.975079027,55,1.622973984,211.5378481,24.15301607
4.80841236,55.66666667,1.456515114,199.6244452,23.17366935
4.641745693,56.33333333,1.290056244,187.6541061,22.09451472
4.475079027,57,1.123597373,175.6805652,21.01275931
4.30841236,57.66666667,0.957138503,147.8155514,18.2228911
4.141745693,58.33333333,0.790679633,113.0604117,14.80655914
3.975079027,59,0.624220763,79.06060526,10.55130665
3.775079027,57.83333333,0.67623916,48.65732156,7.78247165
3.575079027,56.66666667,0.728257557,0,1.443637282
3.375079027,55.5,0.780275954,0,1.125825594
3.175079027,54.33333333,0.832294351,0,0.887800179
2.975079027,53.16666667,0.884312748,0,0.642814652
2.775079027,52,0.936331144,0,0.396684549
2.475079027,53.33333333,0.998753221,0,0.152125288
2.175079027,54.66666667,1.061175297,0,-0.081914884
1.875079027,56,1.123597373,0,-0.318858408
1.575079027,57.33333333,1.18601945,0,-0.556739197
1.275079027,58.66666667,1.248441526,0,-0.797369833
0.975079027,60,1.310863602,0,-1.036392295
0.80841236,60.66666667,1.248441526,0,-1.237866074
0.641745693,61.33333333,1.18601945,0,-1.443187591
0.475079027,62,1.123597373,0,-1.649279939
0.30841236,62.66666667,1.061175297,0,-1.854570672
0.141745693,63.33333333,0.998753221,0,-2.060912524
-0.024920973,64,0.936331144,0,-2.267415038
0.15841236,62.5,0.832294351,0,-2.129996773
0.341745693,61,0.728257557,0,-2.022936674
0.525079027,59.5,0.624220763,0,-1.617147214
0.70841236,58,0.520183969,0,-1.554271363
0.891745693,56.5,0.416147175,0,-1.4711775
1.075079027,55,0.312110381,0,-1.403050796
0.90841236,56,0.260091985,0,-1.62210445
0.741745693,57,0.208073588,0,-1.817698363
0.575079027,58,0.156055191,0,-2.023955964
0.40841236,59,0.104036794,0,-2.241844767
0.241745693,60,0.052018397,0,-2.483859621
0.075079027,61,0,0,-2.884956292
-0.074920973,62.33333333,0,0,-2.999901117
-0.224920973,63.66666667,0,0,-3.116872481
-0.374920973,65,0,0,-3.26045078
-0.524920973,66.33333333,0,0,-3.399587535
-0.674920973,67.66666667,0,0,-3.538948546
-0.824920973,69,0,0,-3.679498065
-0.99158764,70.5,0.156055191,0,-3.425404924
-1.158254307,72,0.312110381,0,-3.476262921
-1.324920973,73.5,0.468165572,0,-3.539159504
-1.49158764,75,0.624220763,0,-3.621824081
-1.658254307,76.5,0.780275954,0,-3.7160925
-1.824920973,78,0.936331144,0,-3.818705712
-2.008254307,79.66666667,0.780275954,0,-4.021871129
-2.19158764,81.33333333,0.624220763,0,-4.220715174
-2.374920973,83,0.468165572,0,-4.43053781
-2.558254307,84.66666667,0.312110381,0,-4.654595498
-2.74158764,86.33333333,0.156055191,0,-4.911000005
-2.924920973,88,0,0,-5.398065517
-3.108254307,90,0,0,-5.475926226
-3.29158764,92,0,0,-5.606421807
-3.474920973,94,0,0,-5.730325381
-3.658254307,96,0,0,-5.854759212
-3.84158764,98,0,0,-5.978801643
-4.024920973,100,0,0,-6.10259476
-3.724920973,97.5,0.052018397,0,-5.654039009
-3.424920973,95,0.104036794,0,-5.323848227
-3.124920973,92.5,0.156055191,0,-4.991492891
-2.824920973,90,0.208073588,0,-4.664209753
-2.524920973,87.5,0.260091985,0,-4.339435067
-2.224920973,85,0.312110381,0,-4.016539672
-2.69158764,87.5,0.260091985,0,-4.560689652
-3.158254307,90,0.208073588,0,-5.015929832
-3.624920973,92.5,0.156055191,0,-5.48536296
-4.09158764,95,0.104036794,0,-5.957480444
-4.558254307,97.5,0.052018397,0,-6.43829802
-5.024920973,100,0,0,-6.97572682
-5.024920973,100,0,0,-6.911794238
-5.024920973,100,0,0,-6.921191772
-5.024920973,100,0,0,-6.922044878
-5.024920973,100,0,0,-6.923908065
-5.024920973,100,0,0,-6.925637521
-5.024920973,100,0,0,-6.927356523
-4.74158764,99,0,0,-6.627637569
-4.458254307,98,0,0,-6.359264102
-4.174920973,97,0,0,-6.087491619
-3.89158764,96,0,0,-5.815748898
-3.608254307,95,0,0,-5.544795737
-3.324920973,94,0,0,-5.272681452
-3.774920973,95,0,0,-5.826534074
-4.224920973,96,0,0,-6.278175418
-4.674920973,97,0,0,-6.751169834
-5.124920973,98,0,0,-7.216952618
-5.574920973,99,0,0,-7.683903363
-6.024920973,100,0,0,-8.150195857
-6.024920973,100,0,0,-8.086649172
-6.024920973,100,0,0,-8.054507352
-6.024920973,100,0,0,-8.086084964
-6.024920973,100,0,88.87401063,7.766779556
-6.024920973,100,0,118.3784757,8.067571436
-6.024920973,100,0,148.9243291,12.14174851
-5.474920973,93,0,179.740983,15.68560499
-4.924920973,86,0,204.5822879,18.48820261
-4.374920973,79,0,230.5917525,21.49779749
-3.824920973,72,0,234.2748245,21.72650027
-3.274920973,65,0,237.8766026,22.65027325
-2.724920973,58,0,240.5563967,23.30073388
-2.44158764,63.83333333,0,242.3586023,23.70543856
-2.158254307,69.66666667,0,231.2007429,22.67291592
-1.874920973,75.5,0,231.2839321,23.29232132
-1.59158764,81.33333333,0,238.7899313,24.37852725
-1.308254307,87.16666667,0,246.1421683,25.32391929
-1.024920973,93,0,253.3303099,26.27731309
-0.69158764,90.5,0.104036794,260.347249,24.90470934
-0.358254307,88,0.208073588,267.1882886,25.4031483
-0.024920973,85.5,0.312110381,273.8506344,25.68717906
0.30841236,83,0.416147175,302.5635487,28.25025613
0.641745693,80.5,0.520183969,332.0446176,30.35284449
0.975079027,78,0.624220763,379.6842605,34.14906344
1.341745693,74.5,0.624220763,411.1279936,36.43319304
1.70841236,71,0.624220763,442.7186304,39.01717733
2.075079027,67.5,0.624220763,474.3504366,41.48420352
2.441745693,64,0.624220763,470.1140215,40.88026144
2.80841236,60.5,0.624220763,465.297984,40.93100985
3.175079027,57,0.624220763,459.9283482,40.7864834
3.30841236,57.33333333,0.738661236,454.0315372,39.91693885
3.441745693,57.66666667,0.853101709,447.634079,39.22444762
3.575079027,58,0.967542183,440.7622581,38.50234829
3.70841236,58.33333333,1.081982656,432.6812476,37.72477024
3.841745693,58.66666667,1.196423129,424.2206628,36.9612331
3.975079027,59,1.310863602,415.4099127,36.19541333
3.975079027,59.83333333,1.248441526,406.2778797,35.78200109
3.975079027,60.66666667,1.18601945,379.4864092,33.83449325
3.975079027,61.5,1.123597373,370.4151219,33.6255787
3.975079027,62.33333333,1.061175297,351.7230546,32.26844271
3.975079027,63.16666667,0.998753221,333.1087164,31.10991089
3.975079027,64,0.936331144,314.6411534,29.90246052
4.275079027,62.33333333,0.936331144,296.391324,28.84772521
4.575079027,60.66666667,0.936331144,278.4326581,27.7752492
4.875079027,59,0.936331144,260.8419612,26.72391472
5.175079027,57.33333333,0.936331144,259.7825102,27.14482933
5.475079027,55.66666667,0.936331144,258.2708846,27.27052866
5.775079027,54,0.936331144,256.2808311,27.40583419
5.475079027,55.66666667,0.832294351,253.7873947,27.08774055
5.175079027,57.33333333,0.728257557,250.7668015,29.15308749
4.875079027,59,0.624220763,259.6152692,29.46908369
4.575079027,60.66666667,0.520183969,240.2639493,27.30250218
4.275079027,62.33333333,0.416147175,220.9528672,25.60091661
3.975079027,64,0.312110381,202.0468354,23.81294712
3.641745693,65.66666667,0.312110381,183.6065868,21.80564736
3.30841236,67.33333333,0.312110381,165.7095867,19.85233157
2.975079027,69,0.312110381,148.4745094,16.83492654
2.641745693,70.66666667,0.312110381,133.794136,15.37945706
2.30841236,72.33333333,0.312110381,111.1179172,12.7770151
1.975079027,74,0.312110381,87.84057168,10.17998287
2.20841236,71,0.364128778,58.56846013,7.175558373
2.441745693,68,0.416147175,0,0.496675692
